Date,Open,High,Low,Close,Adj Close,Volume
04/6/2008,170,175.559998,169.550003,172.100006,137.664993,10777500
05/6/2008,173.210007,177.440002,173.190002,176.600006,141.264648,9721900
06/6/2008,175.070007,175.070007,169.440002,169.440002,135.537247,10559000
09/6/2008,170.850006,172.679993,163.350006,165.759995,132.593521,12998400
10/6/2008,163.75,169.429993,163.210007,167.210007,133.753448,11014600
11/6/2008,167,167.25,161.210007,162.399994,129.905838,16468500
12/6/2008,163.240005,169.690002,163.240005,166.75,133.385406,11767100
13/6/2008,169.470001,178.559998,169.399994,178.289993,142.616425,14343000
16/6/2008,177.740005,184.75,176.610001,182.089996,145.656113,16376300
17/6/2008,185.039993,185.889999,179.139999,179.440002,143.536331,24422900
18/6/2008,176.660004,185.350006,175.559998,182.770004,146.200089,16222400
19/6/2008,183.690002,186.979996,181.110001,186.929993,149.527664,10588800
20/6/2008,185.020004,186.699997,182.850006,183.770004,147,11331400
23/6/2008,184.600006,184.600006,177.009995,178.589996,142.856415,9840000
24/6/2008,177.619995,184.600006,177.339996,181.979996,145.568146,12663400
25/6/2008,183.110001,187.009995,183.089996,183.649994,146.904007,10838800
26/6/2008,179.009995,180.5,175.199997,176.259995,140.992645,13603700
27/6/2008,177.009995,178.279999,172.289993,174.559998,139.632797,12670600
30/6/2008,175.559998,178.259995,173.289993,174.899994,139.904709,9373300
01/7/2008,173.130005,177.059998,170.229996,175.330002,140.248764,13940400
02/7/2008,176.770004,182.639999,175.190002,178.789993,143.016418,16256600
03/7/2008,180.300003,182.360001,178.259995,178.889999,143.096405,6185400
07/7/2008,180.690002,181.910004,167.389999,169.820007,135.841217,17013300
08/7/2008,171.369995,176,166.740005,174.899994,139.904709,16790500
09/7/2008,175.850006,177.470001,167.5,169.020004,135.20134,12909300
10/7/2008,167.509995,173.300003,166.25,170.160004,136.11319,14106200
11/7/2008,166.350006,167.880005,158.5,162.479996,129.969864,24827400
14/7/2008,167.919998,168,158.570007,158.669998,126.92218,15944800
15/7/2008,157.039993,163.610001,152.25,157.800003,126.22625,25593100
16/7/2008,161.210007,173.270004,159.149994,172.860001,138.272949,19366400
17/7/2008,175.619995,184.449997,174.850006,181.240005,144.976212,24819100
18/7/2008,183.080002,183.5,178.059998,182.839996,146.256058,11722200
21/7/2008,184.160004,184.649994,179.050003,180.779999,144.608261,8841300
22/7/2008,178.460007,188.039993,177.300003,188.039993,150.415665,11268100
23/7/2008,187.979996,190.039993,184.690002,187.869995,150.279663,9871900
24/7/2008,188.490005,188.490005,179.770004,180.259995,144.192307,8828100
25/7/2008,181.259995,182,176.169998,178.660004,143.190475,7233900
28/7/2008,178.940002,182.279999,172.229996,172.899994,138.57402,9264500
29/7/2008,174.630005,181.880005,173.360001,181.630005,145.570755,11149700
30/7/2008,184,186.830002,180.960007,186.169998,149.209488,9864200
31/7/2008,183.059998,186.070007,182.399994,184.039993,147.502335,6062900
01/8/2008,185,186,178.660004,182,145.86731,7495400
04/8/2008,179.660004,180.589996,176.199997,177.860001,142.549271,7551900
05/8/2008,178.889999,180.830002,175.5,180.770004,144.881546,8772200
06/8/2008,179,180.899994,177.5,179.550003,143.903778,5832700
07/8/2008,177.220001,178.5,171.149994,172.330002,138.117142,9103100
08/8/2008,172.759995,178.449997,172.020004,175.949997,141.018478,6634600
11/8/2008,176.380005,183.199997,175.070007,178,142.661438,8798500
12/8/2008,173.300003,173.479996,166.559998,167.300003,134.08577,14023800
13/8/2008,167,169.399994,162.399994,164.899994,132.162247,12391300
14/8/2008,164.610001,168.899994,164.110001,166.589996,133.516708,8660000
15/8/2008,167.399994,167.690002,162.339996,163.179993,130.783737,8386200
18/8/2008,162.259995,162.679993,159.699997,160.039993,128.26709,7421100
19/8/2008,158.490005,161.75,156.899994,158,126.632065,8966300
20/8/2008,158.130005,160.440002,155.300003,158.25,126.832443,9443400
21/8/2008,155.789993,158,152.589996,156.419998,125.365738,14534400
22/8/2008,159.990005,160.809998,156.800003,159.809998,128.082748,8321000
25/8/2008,158.589996,158.660004,155.110001,155.710007,124.796791,6122500
26/8/2008,155.509995,157.860001,153.380005,155.910004,124.957024,5995500
27/8/2008,154.710007,155.880005,153.410004,155.479996,124.612389,6660200
28/8/2008,157.240005,161.830002,156.669998,161.830002,129.701721,8565800
